Year,Team,Rec_Rec,Rec_Yds,Rec_Avg,Rec_Lg,Rec_TD,Def_Int,Def_Yds,Def_Avg,Def_Lg,Def_TD,Def_Solo,Def_Ast,Def_Tot,Def_Sack,Def_YdsL,Kick_PAT_Comp,Kick_PAT_Att,Kick_FG_Comp,Kick_FG_Att,Kick_0-19_Comp,Kick_0-19_Att,Kick_20-29_Comp,Kick_20-29_Att,Kick_30-39_Comp,Kick_30-39_Att,Kick_40-49_Comp,Kick_40-49_Att,Kick_50+_Comp,Kick_50+_Att,Kick_Lg,Kick_Pts,KReturn_Num,KReturn_Yds,KReturn_Avg,KReturn_FC,KReturn_Lg,KReturn_TD,Kickoff_Num,Kickoff_Yds,Kickoff_Avg,Kickoff_Lg,Kickoff_TB,Kickoff_OB,Kickoff_Ret,Kickoff_RYds,Kickoff_TD,Pass_Att,Pass_Cmp,Pass_Pct,Pass_Yds,Pass_YPA,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_Lg,Pass_Sack,Pass_Loss,Pass_Rate,PReturn_Num,PReturn_Yds,PReturn_Avg,PReturn_FC,PReturn_Lg,PReturn_TD,Rush_Att,Rush_Gain,Rush_Loss,Rush_Yds,Rush_Avg,Rush_Lg,Rush_TD,Scor_Pts,Scor_Tot,Scor_R,Scor_P,Scor_KR,Scor_PR,Scor_IR,Scor_FR,Scor_BK,Scor_BP,Scor_FGR,Scor_PAT_Comp,Scor_PAT_Att,Scor_FG_Comp,Scor_FG_Att,Scor_Conv,Scor_Saf,Punt_Punts,Punt_Yds,Punt_Avg,Punt_Lg,Punt_TB,Punt_In20,Punt_Blk,Punt_Net,Punt_Ret,Punt_RYds
2014.00,LOU,182.00,2633.00,14.18,270.00,18.00,26.00,310.00,6.61,65.00,1.00,251.00,91.00,342.00,12.00,72.00,50.00,50.00,15.00,19.00,0.00,0.00,3.00,3.00,6.00,8.00,5.00,7.00,1.00,1.00,51.00,95.00,35.00,637.00,14.73,0.00,31.00,0.00,46.00,2690.00,55.80,65.00,9.00,4.00,32.00,637.00,1.00,382.00,207.00,49.78,2204.00,3.40,6.00,17.18,17.00,3.48,51.00,22.00,164.00,128.13,20.00,167.00,6.74,23.00,27.00,0.00,362.00,1965.00,164.00,1801.00,9.39,86.00,9.00,125.00,9.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,21,17,23,0.00,0.00,75.00,3182.00,42.40,60.00,4.00,23.00,1.00,36.50,23.00,329.00
2014.00,NCST,198.00,2325.00,11.10,305.00,20.00,9.00,77.00,7.95,36.00,0.00,174.00,106.00,280.00,3.00,39.00,46.00,48.00,12.00,17.00,1.00,1.00,3.00,3.00,2.00,4.00,6.00,7.00,0.00,2.00,48.00,82.00,36.00,758.00,18.45,1.00,97.00,1.00,79.00,4944.00,62.70,65.00,31.00,2.00,45.00,1017.00,0.00,427.00,237.00,44.62,3276.00,5.58,21.00,2.94,10.00,1.70,74.00,39.00,304.00,97.60,37.00,274.00,4.49,20.00,47.00,0.00,459.00,2237.00,249.00,1988.00,4.34,68.00,28.00,347.00,42.00,26.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50,50,15,19,0.00,0.00,66.00,2655.00,40.20,57.00,4.00,17.00,1.00,34.00,30.00,300.00
2014.00,MIA,207.00,2909.00,13.35,308.00,25.00,10.00,93.00,11.36,46.00,1.00,226.00,113.00,339.00,7.00,50.00,40.00,44.00,18.00,24.00,0.00,0.00,10.00,11.00,3.00,5.00,5.00,6.00,0.00,2.00,48.00,94.00,36.00,658.00,15.84,0.00,50.00,0.00,74.00,4707.00,63.60,83.00,47.00,0.00,27.00,508.00,0.00,380.00,224.00,52.43,2652.00,8.25,24.00,26.55,6.00,4.53,65.00,29.00,190.00,200.43,15.00,66.00,3.09,25.00,18.00,0.00,491.00,2968.00,302.00,2666.00,6.52,75.00,26.00,318.00,39.00,24.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46,48,12,17,1.00,0.00,60.00,2724.00,45.40,67.00,4.00,23.00,0.00,40.40,27.00,223.00
2014.00,UVA,234.00,2707.00,11.62,322.00,17.00,15.00,130.00,7.70,69.00,3.00,288.00,275.00,563.00,21.00,129.00,34.00,35.00,22.00,27.00,1.00,1.00,10.00,10.00,6.00,6.00,5.00,7.00,0.00,3.00,47.00,100.00,35.00,704.00,16.81,0.00,41.00,0.00,77.00,4654.00,58.85,65.00,23.00,2.00,51.00,1253.00,1.00,391.00,227.00,36.17,3249.00,4.23,26.00,2.30,12.00,1.07,79.00,21.00,156.00,77.20,22.00,145.00,3.17,18.00,29.00,1.00,394.00,2605.00,65.00,2540.00,6.12,90.00,17.00,328.00,39.00,16.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,44,18,24,0.00,0.00,52.00,2227.00,42.80,65.00,1.00,21.00,0.00,40.50,16.00,101.00
2014.00,GT,71.00,1335.00,18.41,173.00,14.00,18.00,328.00,16.28,85.00,5.00,409.00,176.00,585.00,8.50,56.00,65.00,66.00,11.00,18.00,0.00,0.00,5.00,5.00,2.00,7.00,3.00,4.00,1.00,2.00,53.00,98.00,37.00,885.00,17.72,0.00,86.00,0.00,66.00,4060.00,35.65,65.00,29.00,4.00,32.00,602.00,1.00,430.00,248.00,57.78,2837.00,9.96,18.00,1.74,16.00,1.46,54.00,15.00,124.00,144.40,26.00,115.00,2.21,17.00,20.00,0.00,400.00,1771.00,101.00,1670.00,4.65,48.00,11.00,196.00,16.00,6.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,35,22,27,0.00,0.00,58.00,2464.00,42.50,62.00,8.00,15.00,2.00,34.20,24.00,251.00
2014.00,BC,118.00,1508.00,12.83,296.00,12.00,9.00,86.00,9.50,23.00,0.00,246.00,133.00,379.00,8.00,56.00,35.00,42.00,12.00,19.00,1.00,1.00,5.00,5.00,2.00,3.00,4.00,9.00,0.00,1.00,44.00,71.00,41.00,892.00,16.21,0.00,68.00,0.00,87.00,5506.00,63.30,66.00,52.00,1.00,33.00,747.00,0.00,201.00,106.00,73.50,1882.00,11.87,19.00,5.77,6.00,1.07,79.00,11.00,65.00,190.03,13.00,98.00,2.46,16.00,46.00,0.00,781.00,5020.00,248.00,4772.00,8.84,75.00,47.00,446.00,58.00,41.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,66,11,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013.00,DUKE,266.00,3187.00,11.79,356.00,23.00,18.00,216.00,13.37,45.00,2.00,262.00,198.00,460.00,2.00,12.00,58.00,58.00,13.00,19.00,1.00,1.00,4.00,4.00,5.00,7.00,1.00,4.00,2.00,3.00,53.00,97.00,35.00,910.00,20.66,1.00,95.00,1.00,67.00,3950.00,59.00,65.00,18.00,2.00,47.00,872.00,0.00,240.00,135.00,48.17,1681.00,9.17,13.00,1.90,10.00,1.43,55.00,21.00,164.00,128.27,16.00,125.00,2.78,30.00,36.00,0.00,621.00,3661.00,349.00,3312.00,5.80,71.00,31.00,281.00,35.00,26.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,42,12,19,0.00,0.00,64.00,2721.00,42.50,62.00,4.00,21.00,1.00,37.90,27.00,176.00
2013.00,CLEM,289.00,3859.00,12.68,384.00,34.00,16.00,84.00,6.13,37.00,1.00,198.00,93.00,291.00,9.00,55.00,66.00,67.00,14.00,16.00,0.00,0.00,4.00,5.00,5.00,6.00,4.00,4.00,1.00,1.00,51.00,108.00,36.00,890.00,16.49,1.00,100.00,2.00,81.00,5017.00,62.20,65.00,23.00,3.00,54.00,1113.00,0.00,470.00,298.00,56.53,3474.00,4.10,26.00,3.25,19.00,2.03,75.00,17.00,93.00,97.55,29.00,423.00,11.12,19.00,82.00,2.00,521.00,2681.00,154.00,2527.00,5.36,56.00,28.00,433.00,56.00,27.00,23.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,58,58,13,19,0.00,0.00,69.00,2943.00,42.70,72.00,6.00,21.00,0.00,37.80,20.00,217.00
2013.00,PITT,216.00,2841.00,11.40,223.00,18.00,7.00,79.00,9.75,40.00,0.00,174.00,86.00,260.00,1.50,4.00,40.00,41.00,14.00,18.00,0.00,0.00,6.00,7.00,3.00,5.00,5.00,6.00,0.00,0.00,47.00,82.00,29.00,545.00,17.10,3.00,35.00,0.00,95.00,5759.00,60.60,65.00,40.00,4.00,48.00,933.00,0.00,493.00,341.00,51.40,4330.00,4.54,39.00,3.34,12.00,10.54,96.00,35.00,209.00,79.62,28.00,258.00,5.12,29.00,45.00,0.00,518.00,2579.00,322.00,2257.00,5.01,48.00,26.00,417.00,53.00,23.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60,61,13,14,0.00,0.00,56.00,2205.00,39.40,56.00,0.00,22.00,0.00,37.80,15.00,87.00
2013.00,BC,112.00,1295.00,8.89,129.00,9.00,8.00,130.00,15.67,49.00,0.00,295.00,167.00,462.00,6.00,18.00,40.00,41.00,20.00,20.00,1.00,1.00,7.00,7.00,6.00,6.00,4.00,4.00,2.00,2.00,52.00,100.00,49.00,1077.00,20.30,0.00,50.00,0.00,67.00,4018.00,60.00,65.00,13.00,1.00,53.00,1139.00,1.00,400.00,244.00,57.85,3074.00,9.05,21.00,2.70,9.00,1.15,69.00,43.00,361.00,140.65,16.00,169.00,8.29,20.00,56.00,1.00,355.00,1920.00,80.00,1840.00,6.25,45.00,16.00,312.00,38.00,19.00,18.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,40,41,14,18,1.00,0.00,70.00,3008.00,43.00,57.00,9.00,19.00,0.00,34.80,24.00,390.00
2013.00,FSU,252.00,4064.00,15.41,347.00,38.00,22.00,340.00,11.65,79.00,4.00,292.00,165.00,457.00,16.50,134.00,94.00,94.00,21.00,22.00,0.00,0.00,10.00,10.00,2.00,2.00,8.00,9.00,1.00,1.00,53.00,157.00,47.00,946.00,11.02,3.00,98.00,1.00,74.00,4747.00,63.60,73.00,51.00,2.00,21.00,425.00,0.00,267.00,164.00,55.80,2012.00,5.90,17.00,3.25,8.00,1.50,74.00,23.00,150.00,113.15,19.00,194.00,6.34,13.00,34.00,0.00,509.00,3017.00,251.00,2766.00,4.75,80.00,24.00,286.00,31.00,20.00,9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,40,41,20,20,0.00,0.00,75.00,3129.00,41.70,67.00,9.00,22.00,1.00,36.70,28.00,157.00
